                   d	                   z	                   d	                   z
               [ m ]	               [ m ]	               [ m ]	               [ m ]
      0,001872301868	      0,000009425095	      0,001870920194	      0,000005593089
      0,001900670079	      0,000009569083	      0,001899267470	      0,000006009591
      0,001929038289	      0,000009741355	      0,001927614745	      0,000006465863
      0,001957406499	      0,000009924196	      0,001955962021	      0,000006977638
      0,001985774709	      0,000010092270	      0,001984309297	      0,000007558669
      0,002014142919	      0,000010220621	      0,002012656572	      0,000008139588
      0,002042511129	      0,000010320699	      0,002041003848	      0,000008668444
      0,002070879339	      0,000010410399	      0,002069351124	      0,000009111415
      0,002099247549	      0,000010507031	      0,002097698399	      0,000009405705
      0,002127615760	      0,000010626650	      0,002126045675	      0,000009595671
      0,002155983970	      0,000010772491	      0,002154392951	      0,000009707583
      0,002184352180	      0,000010928947	      0,002182740226	      0,000009757859
      0,002212720390	      0,000011077024	      0,002211087502	      0,000009762317
      0,002241088600	      0,000011201856	      0,002239434778	      0,000009738109
      0,002269456810	      0,000011277501	      0,002267782053	      0,000009680571
      0,002297825020	      0,000011308776	      0,002296129329	      0,000009580240
      0,002326193230	      0,000011307916	      0,002324476605	      0,000009471762
      0,002354561441	      0,000011283136	      0,002352823880	      0,000009372614
      0,002382929651	      0,000011255340	      0,002381171156	      0,000009298493
      0,002411297861	      0,000011236752	      0,002409518432	      0,000009266951
      0,002439666071	      0,000011225202	      0,002437865707	      0,000009271978
      0,002468034281	      0,000011216787	      0,002466212983	      0,000009307136
      0,002496402491	      0,000011198526	      0,002494560259	      0,000009386934
      0,002524770701	      0,000011174352	      0,002522907534	      0,000009482877
      0,002553138911	      0,000011145763	      0,002551254810	      0,000009580613
      0,002581507122	      0,000011091008	      0,002579602086	      0,000009670289
      0,002609875332	      0,000011021117	      0,002607949361	      0,000009747615
      0,002638243542	      0,000010922127	      0,002636296637	      0,000009810163
      0,002666611752	      0,000010756968	      0,002664643913	      0,000009874110
      0,002694979962	      0,000010524567	      0,002692991188	      0,000009902021
      0,002723348172	      0,000010226358	      0,002721338464	      0,000009854784
      0,002751716382	      0,000009868898	      0,002749685740	      0,000009715303
      0,002780084593	      0,000009509280	      0,002778033015	      0,000009430233
      0,002808452803	      0,000009212192	      0,002806380291	      0,000009052069
      0,002836821013	      0,000009027145	      0,002834727567	      0,000008694593
      0,002865189223	      0,000009073478	      0,002863074842	      0,000008434439
      0,002893557433	      0,000009299276	      0,002891422118	      0,000008422006
      0,002921925643	      0,000009657178	      0,002919769394	      0,000008623751
      0,002950293853	      0,000010106755	      0,002948116669	      0,000008982145
      0,002978662063	      0,000010560138	      0,002976463945	      0,000009487895
      0,003007030274	      0,000010994323	      0,003004811221	      0,000010011182
      0,003035398484	      0,000011403258	      0,003033158496	      0,000010485204
      0,003063766694	      0,000011714098	      0,003061505772	      0,000010890757
      0,003092134904	      0,000011935046	      0,003089853048	      0,000011199519
      0,003120503114	      0,000012043278	      0,003118200323	      0,000011450867
      0,003148871324	      0,000011986772	      0,003146547599	      0,000011664499
      0,003177239534	      0,000011826214	      0,003174894875	      0,000011837354
      0,003205607744	      0,000011625097	      0,003203242150	      0,000011975690
      0,003233975955	      0,000011435388	      0,003231589426	      0,000012079161
      0,003262344165	      0,000011360892	      0,003259936702	      0,000012118734
      0,003290712375	      0,000011392529	      0,003288283977	      0,000012066941
      0,003319080585	      0,000011526812	      0,003316631253	      0,000011921273
      0,003347448795	      0,000011771801	      0,003344978529	      0,000011657539
      0,003375817005	      0,000012033703	      0,003373325804	      0,000011300956
      0,003404185215	      0,000012285595	      0,003401673080	      0,000010869307
      0,003432553425	      0,000012492758	      0,003430020356	      0,000010388783
      0,003460921636	      0,000012620544	      0,003458367632	      0,000009968735
      0,003489289846	      0,000012698277	      0,003486714907	      0,000009645826
      0,003517658056	      0,000012725854	      0,003515062183	      0,000009540190
      0,003546026266	      0,000012651691	      0,003543409459	      0,000009637000
      0,003574394476	      0,000012535314	      0,003571756734	      0,000009927621
      0,003602762686	      0,000012373326	      0,003600104010	      0,000010431785
      0,003631130896	      0,000012167575	      0,003628451286	      0,000011034426
      0,003659499106	      0,000012000880	      0,003656798561	      0,000011645837
      0,003687867317	      0,000011921512	      0,003685145837	      0,000012199020
      0,003716235527	      0,000012006583	      0,003713493113	      0,000012599939
      0,003744603737	      0,000012369287	      0,003741840388	      0,000012861770
      0,003772971947	      0,000012905441	      0,003770187664	      0,000012996796
      0,003801340157	      0,000013566128	      0,003798534940	      0,000012982775
      0,003829708367	      0,000014231960	      0,003826882215	      0,000012935475
      0,003858076577	      0,000014774464	      0,003855229491	      0,000012908702
      0,003886444787	      0,000015177042	      0,003883576767	      0,000012902631
      0,003914812998	      0,000015412037	      0,003911924042	      0,000012959246
      0,003943181208	      0,000015537483	      0,003940271318	      0,000013075004
      0,003971549418	      0,000015630495	      0,003968618594	      0,000013197798
      0,003999917628	      0,000015717491	      0,003996965869	      0,000013381854
      0,004028285838	      0,000015815101	      0,004025313145	      0,000013582666
      0,004056654048	      0,000015904278	      0,004053660421	      0,000013774595
      0,004085022258	      0,000015967313	      0,004082007696	      0,000013953027
      0,004113390469	      0,000015979642	      0,004110354972	      0,000014095157
      0,004141758679	      0,000015958444	      0,004138702248	      0,000014210617
      0,004170126889	      0,000015936045	      0,004167049523	      0,000014329264
      0,004198495099	      0,000015949448	      0,004195396799	      0,000014459712
      0,004226863309	      0,000016053587	      0,004223744075	      0,000014615272
      0,004255231519	      0,000016234100	      0,004252091350	      0,000014790312
      0,004283599729	      0,000016479550	      0,004280438626	      0,000014950642
      0,004311967939	      0,000016740163	      0,004308785902	      0,000015092776
      0,004340336150	      0,000016953215	      0,004337133177	      0,000015212409
      0,004368704360	      0,000017095543	      0,004365480453	      0,000015327557
      0,004397072570	      0,000017127540	      0,004393827729	      0,000015443457
      0,004425440780	      0,000017047037	      0,004422175004	      0,000015560704
      0,004453808990	      0,000016910919	      0,004450522280	      0,000015674293
      0,004482177200	      0,000016741883	      0,004478869556	      0,000015763709
      0,004510545410	      0,000016551555	      0,004507216831	      0,000015822715
      0,004538913620	      0,000016381246	      0,004535564107	      0,000015844053
      0,004567281831	      0,000016240886	      0,004563911383	      0,000015824902
      0,004595650041	      0,000016157534	      0,004592258658	      0,000015774834
      0,004624018251	      0,000016167397	      0,004620605934	      0,000015698473
      0,004652386461	      0,000016265591	      0,004648953210	      0,000015602885
      0,004680754671	      0,000016447652	      0,004677300485	      0,000015504400
      0,004709122881	      0,000016664339	      0,004705647761	      0,000015421203
      0,004737491091	      0,000016858090	      0,004733995037	      0,000015380547
      0,004765859301	      0,000017002816	      0,004762342312	      0,000015421359
      0,004794227512	      0,000017048645	      0,004790689588	      0,000015525182
      0,004822595722	      0,000017026882	      0,004819036864	      0,000015683288
      0,004850963932	      0,000016957931	      0,004847384139	      0,000015845391
      0,004879332142	      0,000016858128	      0,004875731415	      0,000015950110
      0,004907700352	      0,000016761656	      0,004904078691	      0,000015998108
      0,004936068562	      0,000016688751	      0,004932425966	      0,000015987514
      0,004964436772	      0,000016656072	      0,004960773242	      0,000015958407
      0,004992804982	      0,000016672703	      0,004989120518	      0,000016000760
      0,005021173193	      0,000016725301	      0,005017467793	      0,000016139398
      0,005049541403	      0,000016805738	      0,005045815069	      0,000016354499
      0,005077909613	      0,000016889882	      0,005074162345	      0,000016608788
      0,005106277823	      0,000016958462	      0,005102509620	      0,000016830634
      0,005134646033	      0,000017010903	      0,005130856896	      0,000016908394
      0,005163014243	      0,000017042548	      0,005159204172	      0,000016871757
      0,005191382453	      0,000017043077	      0,005187551447	      0,000016740132
      0,005219750663	      0,000017038684	      0,005215898723	      0,000016518616
      0,005248118874	      0,000017022571	      0,005244245999	      0,000016276770
      0,005276487084	      0,000016965849	      0,005272593274	      0,000016035291
      0,005304855294	      0,000016865432	      0,005300940550	      0,000015800469
      0,005333223504	      0,000016729184	      0,005329287826	      0,000015572544
      0,005361591714	      0,000016583727	      0,005357635101	      0,000015347615
      0,005389959924	      0,000016488834	      0,005385982377	      0,000015133713
      0,005418328134	      0,000016456767	      0,005414329653	      0,000014905387
      0,005446696344	      0,000016500055	      0,005442676928	      0,000014671583
      0,005475064555	      0,000016610268	      0,005471024204	      0,000014450422
      0,005503432765	      0,000016747025	      0,005499371480	      0,000014255653
      0,005531800975	      0,000016904131	      0,005527718755	      0,000014151714
      0,005560169185	      0,000017057352	      0,005556066031	      0,000014146139
      0,005588537395	      0,000017198520	      0,005584413307	      0,000014229771
      0,005616905605	      0,000017326609	      0,005612760582	      0,000014395466
      0,005645273815	      0,000017423904	      0,005641107858	      0,000014559139
      0,005673642026	      0,000017443382	      0,005669455134	      0,000014723109
      0,005702010236	      0,000017405830	      0,005697802409	      0,000014947245
      0,005730378446	      0,000017303719	      0,005726149685	      0,000015184519
      0,005758746656	      0,000017112738	      0,005754496961	      0,000015477419
      0,005787114866	      0,000016876505	      0,005782844236	      0,000015813607
      0,005815483076	      0,000016619751	      0,005811191512	      0,000016143231
      0,005843851286	      0,000016366871	      0,005839538788	      0,000016448995
      0,005872219496	      0,000016194769	      0,005867886063	      0,000016662610
      0,005900587707	      0,000016094952	      0,005896233339	      0,000016756729
      0,005928955917	      0,000016074142	      0,005924580615	      0,000016750805
      0,005957324127	      0,000016184628	      0,005952927890	      0,000016659927
      0,005985692337	      0,000016327632	      0,005981275166	      0,000016536195
      0,006014060547	      0,000016490435	      0,006009622442	      0,000016434498
      0,006042428757	      0,000016648290	      0,006037969717	      0,000016378328
      0,006070796967	      0,000016751486	      0,006066316993	      0,000016375539
      0,006099165177	      0,000016838235	      0,006094664269	      0,000016397793
      0,006127533388	      0,000016911858	      0,006123011544	      0,000016423078
      0,006155901598	      0,000016964369	      0,006151358820	      0,000016417052
      0,006184269808	      0,000017019746	      0,006179706096	      0,000016342514
      0,006212638018	      0,000017050545	      0,006208053371	      0,000016216719
      0,006241006228	      0,000016996647	      0,006236400647	      0,000016041102
      0,006269374438	      0,000016854585	      0,006264747923	      0,000015813344
      0,006297742648	      0,000016627118	      0,006293095198	      0,000015586507
      0,006326110858	      0,000016305710	      0,006321442474	      0,000015352306
      0,006354479069	      0,000015949210	      0,006349789750	      0,000015137623
      0,006382847279	      0,000015621530	      0,006378137025	      0,000014947715
      0,006411215489	      0,000015360726	      0,006406484301	      0,000014764198
      0,006439583699	      0,000015251598	      0,006434831577	      0,000014622591
      0,006467951909	      0,000015283448	      0,006463178852	      0,000014537954
      0,006496320119	      0,000015431638	      0,006491526128	      0,000014479756
      0,006524688329	      0,000015697874	      0,006519873404	      0,000014501180
      0,006553056539	      0,000015992015	      0,006548220679	      0,000014622667
      0,006581424750	      0,000016297379	      0,006576567955	      0,000014770844
      0,006609792960	      0,000016608119	      0,006604915231	      0,000014962046
      0,006638161170	      0,000016855634	      0,006633262506	      0,000015189374
      0,006666529380	      0,000017042417	      0,006661609782	      0,000015413437
      0,006694897590	      0,000017168524	      0,006689957058	      0,000015652420
      0,006723265800	      0,000017162981	      0,006718304333	      0,000015889328
      0,006751634010	      0,000017024981	      0,006746651609	      0,000016082876
      0,006780002220	      0,000016794673	      0,006774998885	      0,000016233262
      0,006808370431	      0,000016452249	      0,006803346160	      0,000016315336
      0,006836738641	      0,000016069183	      0,006831693436	      0,000016340157
      0,006865106851	      0,000015731928	      0,006860040712	      0,000016357187
      0,006893475061	      0,000015474076	      0,006888387987	      0,000016374059
      0,006921843271	      0,000015411387	      0,006916735263	      0,000016399296
      0,006950211481	      0,000015508473	      0,006945082539	      0,000016424997
      0,006978579691	      0,000015694244	      0,006973429814	      0,000016442318
      0,007006947902	      0,000015937836	      0,007001777090	      0,000016447292
      0,007035316112	      0,000016155318	      0,007030124366	      0,000016432299
      0,007063684322	      0,000016317847	      0,007058471641	      0,000016402690
      0,007092052532	      0,000016426629	      0,007086818917	      0,000016355716
      0,007120420742	      0,000016466923	      0,007115166193	      0,000016265166
      0,007148788952	      0,000016467816	      0,007143513468	      0,000016175968
      0,007177157162	      0,000016439045	      0,007171860744	      0,000016097959
      0,007205525372	      0,000016387648	      0,007200208020	      0,000016059521
      0,007233893583	      0,000016327854	      0,007228555295	      0,000016071327
      0,007262261793	      0,000016270176	      0,007256902571	      0,000016096101
      0,007290630003	      0,000016241377	      0,007285249847	      0,000016114787
      0,007318998213	      0,000016230369	      0,007313597122	      0,000016103981
      0,007347366423	      0,000016233717	      0,007341944398	      0,000016058160
      0,007375734633	      0,000016258627	      0,007370291674	      0,000016006179
      0,007404102843	      0,000016273955	      0,007398638949	      0,000016000056
      0,007432471053	      0,000016290232	      0,007426986225	      0,000016058549
      0,007460839264	      0,000016327019	      0,007455333501	      0,000016186467
      0,007489207474	      0,000016360729	      0,007483680776	      0,000016357888
      0,007517575684	      0,000016377751	      0,007512028052	      0,000016529073
      0,007545943894	      0,000016368355	      0,007540375328	      0,000016659169
      0,007574312104	      0,000016303397	      0,007568722603	      0,000016713450
      0,007602680314	      0,000016158279	      0,007597069879	      0,000016659692
      0,007631048524	      0,000015982403	      0,007625417155	      0,000016548443
      0,007659416734	      0,000015787981	      0,007653764430	      0,000016420776
      0,007687784945	      0,000015606272	      0,007682111706	      0,000016307141
      0,007716153155	      0,000015491684	      0,007710458982	      0,000016249745
      0,007744521365	      0,000015430382	      0,007738806257	      0,000016255154
      0,007772889575	      0,000015435913	      0,007767153533	      0,000016277333
      0,007801257785	      0,000015534643	      0,007795500809	      0,000016273100
      0,007829625995	      0,000015682196	      0,007823848084	      0,000016216663
      0,007857994205	      0,000015868858	      0,007852195360	      0,000016069497
      0,007886362415	      0,000016096366	      0,007880542636	      0,000015847715
      0,007914730626	      0,000016328654	      0,007908889911	      0,000015625310
      0,007943098836	      0,000016534156	      0,007937237187	      0,000015415959
      0,007971467046	      0,000016683333	      0,007965584463	      0,000015277417
      0,007999835256	      0,000016755179	      0,007993931738	      0,000015221729
      0,008028203466	      0,000016748075	      0,008022279014	      0,000015211946
      0,008056571676	      0,000016664706	      0,008050626290	      0,000015256366
      0,008084939886	      0,000016519565	      0,008078973565	      0,000015333980
      0,008113308096	      0,000016325916	      0,008107320841	      0,000015396405
      0,008141676307	      0,000016099616	      0,008135668117	      0,000015429403
      0,008170044517	      0,000015866904	      0,008164015392	      0,000015449565
      0,008198412727	      0,000015622833	      0,008192362668	      0,000015468053
      0,008226780937	      0,000015391201	      0,008220709944	      0,000015514983
      0,008255149147	      0,000015183422	      0,008249057219	      0,000015671936
      0,008283517357	      0,000015043992	      0,008277404495	      0,000015887734
      0,008311885567	      0,000014967409	      0,008305751771	      0,000016119051
      0,008340253778	      0,000014928661	      0,008334099046	      0,000016363940
      0,008368621988	      0,000014893071	      0,008362446322	      0,000016578960
      0,008396990198	      0,000014828164	      0,008390793598	      0,000016750132
      0,008425358408	      0,000014691491	      0,008419140873	      0,000016916722
      0,008453726618	      0,000014480833	      0,008447488149	      0,000017066807
      0,008482094828	      0,000014245111	      0,008475835425	      0,000017213793
      0,008510463038	      0,000014027871	      0,008504182700	      0,000017358563
      0,008538831248	      0,000013875399	      0,008532529976	      0,000017470891
      0,008567199459	      0,000013909516	      0,008560877252	      0,000017567253
      0,008595567669	      0,000014081456	      0,008589224527	      0,000017625050
      0,008623935879	      0,000014379335	      0,008617571803	      0,000017629140
      0,008652304089	      0,000014833193	      0,008645919079	      0,000017568396
      0,008680672299	      0,000015334641	      0,008674266354	      0,000017440968
      0,008709040509	      0,000015820729	      0,008702613630	      0,000017249268
      0,008737408719	      0,000016245838	      0,008730960906	      0,000017006976
      0,008765776929	      0,000016524297	      0,008759308181	      0,000016775040
      0,008794145140	      0,000016667602	      0,008787655457	      0,000016592443
      0,008822513350	      0,000016686498	      0,008816002733	      0,000016480161
      0,008850881560	      0,000016535358	      0,008844350008	      0,000016453912
      0,008879249770	      0,000016278286	      0,008872697284	      0,000016482300
      0,008907617980	      0,000015951153	      0,008901044560	      0,000016524068
      0,008935986190	      0,000015559035	      0,008929391835	      0,000016543882
      0,008964354400	      0,000015158475	      0,008957739111	      0,000016516480
      0,008992722610	      0,000014801065	      0,008986086387	      0,000016432669
      0,009021090821	      0,000014517784	      0,009014433662	      0,000016315993
      0,009049459031	      0,000014399930	      0,009042780938	      0,000016195287
      0,009077827241	      0,000014451369	      0,009071128214	      0,000016099341
      0,009106195451	      0,000014619228	      0,009099475489	      0,000016062924
      0,009134563661	      0,000014889519	      0,009127822765	      0,000016076092
      0,009162931871	      0,000015193104	      0,009156170041	      0,000016135371
      0,009191300081	      0,000015478497	      0,009184517316	      0,000016226648
      0,009219668291	      0,000015742353	      0,009212864592	      0,000016313848
      0,009248036502	      0,000015957825	      0,009241211868	      0,000016366727
      0,009276404712	      0,000016124452	      0,009269559143	      0,000016342268
      0,009304772922	      0,000016262932	      0,009297906419	      0,000016238380
      0,009333141132	      0,000016353183	      0,009326253695	      0,000016076358
      0,009361509342	      0,000016386657	      0,009354600970	      0,000015864507
      0,009389877552	      0,000016393884	      0,009382948246	      0,000015591126
      0,009418245762	      0,000016351281	      0,009411295522	      0,000015286511
      0,009446613972	      0,000016274074	      0,009439642797	      0,000014975417
      0,009474982183	      0,000016191099	      0,009467990073	      0,000014746084
      0,009503350393	      0,000016094392	      0,009496337349	      0,000014651279
      0,009531718603	      0,000015986462	      0,009524684624	      0,000014732113
      0,009560086813	      0,000015866785	      0,009553031900	      0,000014992446
      0,009588455023	      0,000015715597	      0,009581379176	      0,000015350341
      0,009616823233	      0,000015534499	      0,009609726451	      0,000015715118
      0,009645191443	      0,000015345278	      0,009638073727	      0,000016040926
      0,009673559654	      0,000015191309	      0,009666421003	      0,000016279037
      0,009701927864	      0,000015118131	      0,009694768278	      0,000016462762
      0,009730296074	      0,000015154795	      0,009723115554	      0,000016593298
      0,009758664284	      0,000015267492	      0,009751462830	      0,000016645013
      0,009787032494	      0,000015420868	      0,009779810105	      0,000016605114
      0,009815400704	      0,000015564813	      0,009808157381	      0,000016506264
      0,009843768914	      0,000015677760	      0,009836504657	      0,000016368511
      0,009872137124	      0,000015772048	      0,009864851932	      0,000016213295
      0,009900505335	      0,000015864174	      0,009893199208	      0,000016076230
      0,009928873545	      0,000015980022	      0,009921546484	      0,000015962988
      0,009957241755	      0,000016103970	      0,009949893759	      0,000015862436
      0,009985609965	      0,000016212450	      0,009978241035	      0,000015779320
      0,010013978175	      0,000016256652	      0,010006588311	      0,000015713459
      0,010042346385	      0,000016207420	      0,010034935586	      0,000015655558
      0,010070714595	      0,000016093854	      0,010063282862	      0,000015588525
      0,010099082805	      0,000015927432	      0,010091630138	      0,000015514782
      0,010127451016	      0,000015746820	      0,010119977413	      0,000015429573
      0,010155819226	      0,000015578527	      0,010148324689	      0,000015295768
      0,010184187436	      0,000015422332	      0,010176671965	      0,000015131443
      0,010212555646	      0,000015268499	      0,010205019240	      0,000014946344
      0,010240923856	      0,000015109437	      0,010233366516	      0,000014701760
      0,010269292066	      0,000014962859	      0,010261713792	      0,000014439429
      0,010297660276	      0,000014835616	      0,010290061067	      0,000014179300
      0,010326028486	      0,000014733553	      0,010318408343	      0,000013931628
      0,010354396697	      0,000014650956	      0,010346755619	      0,000013734736
      0,010382764907	      0,000014561811	      0,010375102895	      0,000013564754
      0,010411133117	      0,000014452884	      0,010403450170	      0,000013403965
      0,010439501327	      0,000014324169	      0,010431797446	      0,000013240785
      0,010467869537	      0,000014188040	      0,010460144722	      0,000012969200
      0,010496237747	      0,000014075333	      0,010488491997	      0,000012610958
      0,010524605957	      0,000013990262	      0,010516839273	      0,000012199569
      0,010552974167	      0,000013933713	      0,010545186549	      0,000011718078
      0,010581342378	      0,000013899225	      0,010573533824	      0,000011236495
      0,010609710588	      0,000013850260	      0,010601881100	      0,000010830660
      0,010638078798	      0,000013780029	      0,010630228376	      0,000010534843
      0,010666447008	      0,000013688060	      0,010658575651	      0,000010394478
      0,010694815218	      0,000013578761	      0,010686922927	      0,000010435137
      0,010723183428	      0,000013471864	      0,010715270203	      0,000010607571
      0,010751551638	      0,000013373210	      0,010743617478	      0,000010903047
      0,010779919848	      0,000013267911	      0,010771964754	      0,000011249896
      0,010808288059	      0,000013149914	      0,010800312030	      0,000011537330
      0,010836656269	      0,000013023447	      0,010828659305	      0,000011766817
      0,010865024479	      0,000012884966	      0,010857006581	      0,000011923103
      0,010893392689	      0,000012755141	      0,010885353857	      0,000011974872
      0,010921760899	      0,000012650077	      0,010913701132	      0,000011943234
      0,010950129109	      0,000012565440	      0,010942048408	      0,000011848682
      0,010978497319	      0,000012498690	      0,010970395684	      0,000011703166
      0,011006865530	      0,000012430609	      0,010998742959	      0,000011533569
      0,011035233740	      0,000012344488	      0,011027090235	      0,000011363290
      0,011063601950	      0,000012251196	      0,011055437511	      0,000011208561
      0,011091970160	      0,000012155625	      0,011083784786	      0,000011088827
      0,011120338370	      0,000012056339	      0,011112132062	      0,000011001601
      0,011148706580	      0,000011960870	      0,011140479338	      0,000010930758
      0,011177074790	      0,000011860963	      0,011168826613	      0,000010866061
      0,011205443000	      0,000011751972	      0,011197173889	      0,000010789790
      0,011233811211	      0,000011651803	      0,011225521165	      0,000010690532
      0,011262179421	      0,000011584990	      0,011253868440	      0,000010576698
      0,011290547631	      0,000011578096	      0,011282215716	      0,000010457139
      0,011318915841	      0,000011622604	      0,011310562992	      0,000010343695
      0,011347284051	      0,000011702034	      0,011338910267	      0,000010246763
      0,011375652261	      0,000011795524	      0,011367257543	      0,000010146990
      0,011404020471	      0,000011876149	      0,011395604819	      0,000010044530
      0,011432388681	      0,000011927965	      0,011423952094	      0,000009949229
      0,011460756892	      0,000011962301	      0,011452299370	      0,000009882916
      0,011489125102	      0,000012002640	      0,011480646646	      0,000009864546
      0,011517493312	      0,000012051249	      0,011508993921	      0,000009879932
      0,011545861522	      0,000012118052	      0,011537341197	      0,000009905599
      0,011574229732	      0,000012181530	      0,011565688473	      0,000009892239
      0,011602597942	      0,000012207067	      0,011594035748	      0,000009809455
      0,011630966152	      0,000012182583	      0,011622383024	      0,000009648292
      0,011659334362	      0,000012109738	      0,011650730300	      0,000009447155
      0,011687702573	      0,000012016482	      0,011679077575	      0,000009252134
      0,011716070783	      0,000011946526	      0,011707424851	      0,000009087504
      0,011744438993	      0,000011941949	      0,011735772127	      0,000008978908
      0,011772807203	      0,000012001487	      0,011764119402	      0,000008878960
      0,011801175413	      0,000012099044	      0,011792466678	      0,000008778985
      0,011829543623	      0,000012206150	      0,011820813954	      0,000008650323
      0,011857911833	      0,000012286095	      0,011849161229	      0,000008477529
      0,011886280043	      0,000012320880	      0,011877508505	      0,000008278554
      0,011914648254	      0,000012304058	      0,011905855781	      0,000008051147
      0,011943016464	      0,000012233550	      0,011934203056	      0,000007819451
      0,011971384674	      0,000012143688	      0,011962550332	      0,000007614777
      0,011999752884	      0,000012047028	      0,011990897608	      0,000007435065
      0,012028121094	      0,000011964415	      0,012019244883	      0,000007288209
      0,012056489304	      0,000011911531	      0,012047592159	      0,000007162872
      0,012084857514	      0,000011882770	      0,012075939435	      0,000007048244
      0,012113225724	      0,000011892893	      0,012104286710	      0,000006946014
      0,012141593935	      0,000011944051	      0,012132633986	      0,000006869267
      0,012169962145	      0,000012035464	      0,012160981262	      0,000006815754
      0,012198330355	      0,000012158593	      0,012189328537	      0,000006785323
      0,012226698565	      0,000012292587	      0,012217675813	      0,000006781241
      0,012255066775	      0,000012409555	      0,012246023089	      0,000006779751
      0,012283434985	      0,000012487493	      0,012274370364	      0,000006767056
